srcYear,srcMonth,Month_Year,srcStateName,Ration card holders under National Food Security Act ( NFSA ),Ration cards involved in the Transactions under National Food Security Act ( NFSA ),Electronic Point of Sale ( EPOS ) transactions under National Food Security Act ( NFSA ),Aadhar based Biometric transactions,Aadhar based Integrated Risk Information System ( IRIS ) transactions,Aadhar based One Time Password ( OTP ) transactions,Total Aadhaar based transactions,Total Aadhaar transactions (%),Transactions authenticated by The Public Distribution System ( PDS ) and One Time Password ( OTP ),Transactions authenticated by modes other than One Time Password (OTP ),Authenticated Transactions by other mode,Authenticated transactions by other Mode (%),Non-Authenticated Transactions,Non-Authenticated transactions (%),YearCode,Year,MonthCode,Month
2020,October,Oct-2020,Andhra Pradesh,8959249,16525430,16598114,16591346,6768,0,16598114,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,October,Oct-2020,Andaman & Nicobar Islands,16746,51056,56444,0,0,0,0,0,56444,0,56444,100,0,0,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
2020,November,Nov-2020,West Bengal,56134008,14878643,20496820,11615,0,0,11615,0,2109,0,2109,0,20483096,99,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Uttar Pradesh,35762251,33456636,33456637,32843509,0,0,32843509,98,0,0,0,0,613128,1,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Uttarakhand,1349309,561347,565370,96492,0,0,96492,17,0,0,0,0,468878,82,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Tripura,578376,560194,661523,654833,0,0,654833,98,0,0,0,0,6690,1,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Telangana,5352122,4692762,4692762,4692762,0,0,4692762,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Tamil Nadu,11187347,10239040,10739330,6674,0,0,6674,0,4351,9389721,9394072,87,1338584,12,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Rajasthan,10808107,0,9553184,9552911,0,0,9552911,99,0,0,0,0,273,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Odisha,9261751,9442593,9445151,0,0,0,0,0,0,0,0,0,9445151,100,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Nagaland,293442,254488,254470,86789,0,0,86789,34,0,0,0,0,167681,65,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Mizoram,155964,149199,149246,135,30,0,165,0,0,0,0,0,149081,99,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Meghalaya,417569,41188,41191,64,0,0,64,0,0,0,0,0,41127,99,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Manipur,593727,437005,437006,247,0,0,247,0,0,0,0,0,436759,99,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Maharashtra,15577732,13042362,13274953,13274953,0,0,13274953,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Madhya Pradesh,10850067,9690156,9800491,9381770,113,0,9381883,95,0,0,0,0,418608,4,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Lakshadweep,5160,2119,2124,0,0,0,0,0,0,0,0,0,2124,100,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Ladakh,29268,11133,11189,247,0,0,247,2,0,0,0,0,10942,97,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Kerala,3801531,3827625,4154095,3930004,432,0,3930436,94,148960,0,148960,3,74699,1,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Karnataka,12208326,10118545,10121833,10121829,0,0,10121829,99,0,0,0,0,4,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Jharkhand,5676406,6999703,7247184,2365930,633,0,2366563,32,4679455,0,4679455,64,201166,2,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Jammu And Kashmir,1646592,1426382,1426971,1081989,9,0,1081998,75,0,0,0,0,344973,24,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Himachal Pradesh,671428,628959,628959,0,0,0,0,0,0,0,0,0,628959,100,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Haryana,2699339,2459497,2800504,2800504,0,0,2800504,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Gujarat,6865383,0,6456835,5874801,0,45279,5920080,91,0,0,0,0,536755,8,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Goa,142726,136603,137129,133455,170,0,133625,97,0,0,0,0,3504,2,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Daman & Diu,52293,48167,47791,47791,0,0,47791,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Chhattisgarh,5117639,4261195,4516744,232629,0,0,232629,5,0,0,0,0,4284115,94,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Bihar,17646728,15933061,16246829,15801399,338449,0,16139848,99,65236,0,65236,0,41745,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Arunachal Pradesh,117836,18254,5382,1484,0,0,1484,27,0,0,0,0,3898,72,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Andhra Pradesh,8440848,15675152,15765529,15757818,7711,0,15765529,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,November,Nov-2020,Andaman & Nicobar Islands,16743,50130,54940,0,0,0,0,0,54940,0,54940,100,0,0,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
2020,December,Dec-2020,West Bengal,56206840,14895768,20405610,6007,0,0,6007,0,2156,0,2156,0,20397447,99,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Uttar Pradesh,35816498,33427115,33427115,32962049,0,0,32962049,98,0,0,0,0,465066,1,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Uttarakhand,1346578,636072,638076,77269,0,0,77269,12,0,0,0,0,560807,87,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Tripura,578321,558547,704171,696989,1,0,696990,98,0,0,0,0,7181,1,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Telangana,5352384,4668623,4668623,4668623,0,0,4668623,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Tamil Nadu,11190327,10744300,11213395,2529592,0,0,2529592,22,1736,7875687,7877423,70,806380,7,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Rajasthan,10772743,0,9557983,9557884,0,0,9557884,99,0,0,0,0,99,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Odisha,9261751,9532669,9535902,26606,0,0,26606,0,146,0,146,0,9509150,99,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Nagaland,298583,244213,244215,82467,0,0,82467,33,0,0,0,0,161748,66,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Mizoram,156784,145556,145558,2876,0,0,2876,1,0,0,0,0,142682,98,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Meghalaya,414820,103738,103742,90,0,0,90,0,0,0,0,0,103652,99,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Manipur,586221,433471,433471,229,0,0,229,0,0,0,0,0,433242,99,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Maharashtra,15630262,13372178,13460520,13460520,0,0,13460520,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Madhya Pradesh,10862319,10005100,10049520,9619598,864,0,9620462,95,0,0,0,0,429058,4,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Lakshadweep,5160,2152,2159,0,0,0,0,0,0,0,0,0,2159,100,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Ladakh,29268,6145,6152,98,0,0,98,1,0,0,0,0,6054,98,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Kerala,3833085,3845514,4153680,3981172,1020,0,3982192,95,108904,0,108904,2,62584,1,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Karnataka,12206425,5599202,10949528,10949528,0,0,10949528,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Jharkhand,5683725,5088898,5184806,4754482,2797,0,4757279,91,63040,0,63040,1,364487,7,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Jammu And Kashmir,1644725,1436866,1438267,1085473,0,0,1085473,75,0,0,0,0,352794,24,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Himachal Pradesh,671434,625153,625153,0,0,0,0,0,0,0,0,0,625153,100,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Haryana,2707649,2425505,2558546,2558546,0,0,2558546,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Gujarat,7062631,6292934,6312916,5730365,1,55855,5786221,91,0,0,0,0,526695,8,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Goa,142739,132865,133020,129165,226,0,129391,97,0,0,0,0,3629,2,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Daman & Diu,51501,46946,46479,46479,0,0,46479,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Chhattisgarh,5117707,4268159,4507268,429816,0,0,429816,9,0,0,0,0,4077452,90,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Bihar,17847686,14868434,14881798,14593136,260597,0,14853733,99,65,0,65,0,28000,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Arunachal Pradesh,131309,54647,54197,4144,0,0,4144,7,0,0,0,0,50053,92,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Andhra Pradesh,8816876,14124974,14178288,14170326,7962,0,14178288,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2020,December,Dec-2020,Andaman & Nicobar Islands,16847,42938,47636,0,0,0,0,0,47636,0,47636,100,0,0,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
2021,January,Jan-2021,West Bengal,56226927,14887508,19948831,123,0,0,123,0,1555,0,1555,0,19947153,99,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Uttar Pradesh,35877402,33366695,33366701,32943382,0,0,32943382,98,423319,0,423319,1,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Uttarakhand,1331822,719732,721207,61447,0,0,61447,8,0,0,0,0,659760,91,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Tripura,578263,558520,649199,641646,0,0,641646,98,0,0,0,0,7553,1,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Telangana,5353596,4683192,4683192,4683192,0,0,4683192,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Tamil Nadu,11202402,10193934,10657725,1765517,0,0,1765517,16,0,7823600,7823600,73,1068608,10,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Rajasthan,10701245,0,9600562,9600467,0,0,9600467,99,0,0,0,0,95,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Odisha,9255268,9191260,9192317,7538924,0,0,7538924,82,18238,0,18238,0,1635155,17,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Nagaland,304217,241474,241475,46546,0,0,46546,19,0,0,0,0,194929,80,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Mizoram,157360,154576,154583,577,0,0,577,0,0,0,0,0,154006,99,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Meghalaya,421503,182865,182876,325,0,0,325,0,0,0,0,0,182551,99,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Manipur,557227,461141,461141,719,0,0,719,0,0,0,0,0,460422,99,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Maharashtra,15672301,13579027,13622118,13622118,0,0,13622118,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Madhya Pradesh,10854058,9724905,9781368,9367344,322,0,9367666,95,0,0,0,0,413702,4,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Ladakh,29268,18897,18943,2695,0,0,2695,14,0,0,0,0,16248,85,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Kerala,3835570,3822738,3993305,3786750,967,0,3787717,94,130114,0,130114,3,75474,1,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Karnataka,12203454,10786418,10790115,10790115,0,0,10790115,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Jharkhand,5688394,5082594,5156819,4788235,2853,0,4791088,92,64173,0,64173,1,301558,5,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Jammu And Kashmir,1541629,1456630,1460411,1128383,0,0,1128383,77,0,0,0,0,332028,22,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Himachal Pradesh,662988,608741,608741,0,0,0,0,0,0,0,0,0,608741,100,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Haryana,2707517,2407687,2530682,2530682,0,0,2530682,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Gujarat,7127073,6510507,6414859,5835271,1,66177,5901449,91,0,0,0,0,513410,8,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Goa,142809,135190,135297,130981,321,0,131302,97,0,0,0,0,3995,2,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Daman & Diu,51556,47001,46432,46432,0,0,46432,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Chhattisgarh,5116918,4276115,4473621,453349,0,0,453349,10,0,0,0,0,4020272,89,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Bihar,17847686,15791090,15806784,15497764,274825,0,15772589,99,66,0,66,0,34129,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Arunachal Pradesh,131309,62207,62209,4250,0,0,4250,6,0,0,0,0,57959,93,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,January,Jan-2021,Andhra Pradesh,8315847,15740338,15802696,15793222,9474,0,15802696,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021"
2021,February,Feb-2021,West Bengal,56044503,14911398,19742099,115,0,0,115,0,0,0,0,0,19741984,99,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Uttar Pradesh,35880179,33554219,33554375,33125906,0,0,33125906,98,0,0,0,0,428469,1,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Uttarakhand,1296261,763776,766006,24494,0,0,24494,3,0,0,0,0,741512,96,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Tripura,580407,556122,604217,597342,0,0,597342,98,0,0,0,0,6875,1,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Telangana,5354660,4699577,4699577,4699577,0,0,4699577,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Tamil Nadu,11200104,10238736,10656785,5398536,0,0,5398536,50,0,5215847,5215847,48,42402,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Rajasthan,10687017,0,9421525,9421435,0,0,9421435,99,0,0,0,0,90,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Odisha,9246860,8711443,8712179,7673301,0,0,7673301,88,16539,0,16539,0,1022339,11,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Nagaland,306680,248230,248217,47069,0,0,47069,18,0,0,0,0,201148,81,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Mizoram,157733,148521,148528,97891,0,0,97891,65,0,0,0,0,50637,34,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Meghalaya,419964,239271,239271,502,0,0,502,0,0,0,0,0,238769,99,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Manipur,536653,439388,439388,310,0,0,310,0,0,0,0,0,439078,99,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Maharashtra,14909252,13537390,13587236,13587236,0,0,13587236,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Madhya Pradesh,11077132,10879795,10937656,8126422,372,0,8126794,74,0,0,0,0,2810862,25,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Lakshadweep,5160,2104,2110,0,0,0,0,0,0,0,0,0,2110,100,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Ladakh,29268,21472,21531,2145,0,0,2145,9,0,0,0,0,19386,90,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Kerala,3838504,3848632,4109835,3891698,2543,0,3894241,94,145308,0,145308,3,70286,1,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Karnataka,12185468,10203202,10206560,10206560,0,0,10206560,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Jharkhand,5699937,5194914,5270391,4848712,2846,0,4851558,92,60677,0,60677,1,358156,6,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Jammu And Kashmir,1358324,1317559,1319097,1077343,0,0,1077343,81,0,0,0,0,241754,18,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Himachal Pradesh,661971,616849,616849,1226,0,0,1226,0,0,0,0,0,615623,99,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Haryana,2838641,2406963,2413079,2413079,0,0,2413079,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Gujarat,7149172,6414227,6444062,5812479,0,72322,5884801,91,0,0,0,0,559261,8,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Goa,142858,136111,136190,131832,280,0,132112,97,0,0,0,0,4078,2,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Daman & Diu,51585,47113,46338,46338,0,0,46338,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Chhattisgarh,5115850,4134006,5546036,489970,0,0,489970,8,0,0,0,0,5056066,91,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Bihar,16713226,15933659,15949689,15617129,303127,0,15920256,99,83,0,83,0,29350,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Arunachal Pradesh,156698,100715,100733,3616,0,0,3616,3,0,0,0,0,97117,96,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Andhra Pradesh,8811969,8001498,8031156,8030113,1043,0,8031156,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,February,Feb-2021,Andaman & Nicobar Islands,16797,878,884,0,0,0,0,0,884,0,884,100,0,0,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
2021,March,Mar-2021,West Bengal,55560480,14830903,19471940,100,0,0,100,0,10226,0,10226,0,19461614,99,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Uttar Pradesh,35797876,33442352,33442455,33042310,0,0,33042310,98,0,0,0,0,400145,1,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Uttarakhand,1327875,723329,724885,89962,0,0,89962,12,0,0,0,0,634923,87,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Tripura,589203,560886,612010,606114,3,0,606117,99,0,0,0,0,5893,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Telangana,5355580,4642225,4642225,4642225,0,0,4642225,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Tamil Nadu,11199879,10446927,10871486,5975701,0,0,5975701,54,0,4850675,4850675,44,45110,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Rajasthan,10681457,0,9338384,9338308,0,0,9338308,99,0,0,0,0,76,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Punjab,3784417,3601079,3613231,3601493,11659,0,3613152,99,0,0,0,0,79,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Odisha,9243070,8730220,8731103,7767690,0,0,7767690,88,17158,0,17158,0,946255,10,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Nagaland,307753,255474,255465,47800,0,0,47800,18,0,0,0,0,207665,81,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Mizoram,158608,148413,148413,111070,0,0,111070,74,0,0,0,0,37343,25,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Meghalaya,421398,307247,307247,899,0,0,899,0,0,0,0,0,306348,99,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Manipur,539350,449840,449841,364,0,0,364,0,0,0,0,0,449477,99,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Maharashtra,15173786,13495605,13587867,13587867,0,0,13587867,100,0,0,0,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Madhya Pradesh,11132860,9871530,9962321,9541186,102,0,9541288,95,0,0,0,0,421033,4,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Lakshadweep,5158,1419,1427,0,0,0,0,0,0,0,0,0,1427,100,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Ladakh,29015,19064,19106,2048,0,0,2048,10,0,0,0,0,17058,89,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
2021,March,Mar-2021,Kerala,3893710,3901146,4172436,4062223,5334,0,4067557,97,42253,0,42253,1,62626,1,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021"
